Employee_ID,Name,Age,Gender,Department,Salary,Attendance_Percent,Joining_Date
6566,Usman Ali,thirty,Male,Marketing,invalid,88.0,15-02-2021
6567,Nasir babar,,Female,Operations,83106,,2022-01-15
6568,Nida Malik,,Male,Sales,,69.0,15-02-2021
6569,Ali Khan,thirty,Male,Marketing,100785,95.0,2022-01-15
6570,Zainab Ali,50,Female,Operations,invalid,57.0,2022-01-15
6571,Usman Ali,45,Male,IT,500000,,2022-01-15
6572,Bilal Khan,30,Male,HR,500000,,2020-02-02
6573,Imran Raza,thirty,Male,IT,,76.0,
6574,Ayesha Noor,23,Male,Operations,86437,,
6575,Bilal Khan,thirty,Female,IT,invalidUSD,49.0,2022-01-15
6576,Zainab Ali,51,Female,Finance,invalid,89.0,2022-01-15
6577,Zainab Ali,24,Male,Marketing,invalid,,15-02-2021
6578,Sara Ahmed,,Male,IT,,65.0,
6579,Imran Raza,58,Male,Finance,invalid,,2020/03/10
6580,Ayesha Noor,thirty,Male,Finance,500000,,2020-02-02
6581,Ayesha Noor,thirty,Male,Sales,,,15-02-2021
6582,Imran Raza,,Male,Operations,500000,,2020/03/10
6583,Imran Raza,thirty,Male,Marketing,500000,98.0,15-02-2021
6584,Ayesha Noor,,Female,IT,invalid,,2020/03/10
6585,Bilal Khan,thirty,Female,IT,,74.0,
6586,Nasir Khan,,Male,HR,,,2020/03/10
6587,Nasir Khan,33,Male,HR,,,2020-02-02
6588,Zainab Ali,thirty,Male,HR,,,2020/03/10
6589,Imran Raza,36,Female,Marketing,invalid,79.0,2020-02-02
6590,Imran Raza,thirty,Female,HR,500000,,15-02-2021
6591,Imran Raza,,Female,Marketing,134213,84.0,
6592,Zainab Ali,,Male,HR,500000,,2022-01-15
6593,Usman Ali,20,Female,IT,invalid,57.0,
6594,Ayesha Noor,39,Male,Marketing,invalid,,15-02-2021
6595,Zainab Ali,53,Male,Finance,500000,,2020/03/10
6596,Sara Ahmed,,Male,Marketing,500000,64.0,15-02-2021
6597,Imran Raza,47,Male,Operations,,,2020-02-02
6598,Bilal Khan,21,Male,Marketing,invalid,71.0,2020-02-02
6599,Nida Malik,53,Male,IT,44840,86.0,2020/03/10
6600,Nasir Khan,thirty,Female,Marketing,51075,,2022-01-15
6601,Nasir babar,,Female,Operations,500000,47.0,15-02-2021
6602,Bilal Khan,thirty,Female,IT,invalid,,15-02-2021
6603,Imran Raza,thirty,Male,HR,142647USD,,2020-02-02
6604,Nasir babar,thirty,Male,Sales,,,
6605,Imran Raza,22,Male,Operations,,,2020-02-02
6606,Bilal Khan,thirty,Female,HR,NoneUSD,63.0,15-02-2021
6607,Ali Khan,thirty,Female,IT,,,2020/03/10
6608,Ayesha Noor,,Female,Operations,67716,,15-02-2021
6609,Usman Ali,53,Female,IT,,,
6610,Nasir Khan,33,Female,Finance,500000,,
6611,Faizan Ahmed,thirty,Male,HR,,,2022-01-15
6612,Ayesha Noor,,Male,Finance,,83.0,2020/03/10
6613,Zainab Ali,34,Male,Finance,,87.0,2020-02-02
6614,Zainab Ali,35,Male,Finance,500000USD,,15-02-2021
6615,Imran Raza,53,Female,Marketing,115867,73.0,2020-02-02
6616,Zainab Ali,,Male,HR,invalid,,2020/03/10
6617,Imran Raza,,Male,IT,invalid,96.0,2020-02-02
6618,Nasir babar,thirty,Male,HR,,35.0,15-02-2021
6619,Hina Shah,,Female,Marketing,45125,96.0,2020/03/10
6620,Ayesha Noor,thirty,Male,HR,500000,43.0,2020/03/10
6621,Hina Shah,thirty,Male,Marketing,,,2020/03/10
6622,Ali Khan,42,Female,IT,49913,85.0,15-02-2021
6623,Hina Shah,58,Female,Marketing,80937,,2020/03/10
6624,Ayesha Noor,thirty,Male,Sales,invalid,,
6625,Nida Malik,,Male,Finance,50711,46.0,2022-01-15
6626,Imran Raza,,Male,Operations,141286,,15-02-2021
6627,Nasir Khan,,Female,Sales,,73.0,15-02-2021
6628,Ali Khan,thirty,Female,Operations,invalid,60.0,
6629,Ali Khan,,Female,IT,invalid,,2022-01-15
6630,Bilal Khan,34,Female,HR,invalid,,2022-01-15
6631,Nida Malik,,Female,Finance,73473,,2020/03/10
6632,Ayesha Noor,,Female,Operations,invalid,87.0,
6633,Nasir babar,53,Female,IT,,,
6634,Hina Shah,thirty,Female,Finance,,,
6635,Zainab Ali,,Male,Sales,invalid,98.0,2020-02-02
6636,Zainab Ali,thirty,Female,IT,37605,,15-02-2021
6637,Sara Ahmed,28,Female,IT,79095,,15-02-2021
6638,Usman Ali,,Female,IT,500000,,2020-02-02
6639,Nasir Khan,,Female,Finance,68398,56.0,15-02-2021
6640,Nasir Khan,46,Male,Operations,,49.0,2020/03/10
6641,Imran Raza,thirty,Female,Operations,500000,,2020/03/10
6642,Usman Ali,thirty,Male,Marketing,,,2020-02-02
6643,Faizan Ahmed,,Female,IT,,,2020/03/10
6644,Ayesha Noor,33,Male,IT,500000,73.0,2020-02-02
6645,Ali Khan,thirty,Female,Marketing,31119,71.0,2022-01-15
6646,Sara Ahmed,thirty,Male,Finance,500000,63.0,2020-02-02
6647,Sara Ahmed,thirty,Female,Operations,,71.0,
6648,Nasir babar,,Female,Marketing,88711,,2020/03/10
6649,Hina Shah,thirty,Female,Sales,invalid,80.0,15-02-2021
6650,Nida Malik,,Female,Operations,,62.0,
6651,Hina Shah,41,Male,Marketing,,,
6652,Faizan Ahmed,thirty,Female,IT,invalid,78.0,2020-02-02
6653,Nasir Khan,32,Male,Sales,invalid,68.0,2020/03/10
6654,Faizan Ahmed,,Male,IT,invalid,,2022-01-15
6655,Hina Shah,,Male,Sales,148255,74.0,
6656,Hina Shah,,Male,HR,invalid,65.0,2020/03/10
6657,Usman Ali,37,Male,Operations,69051,,15-02-2021
6658,Sara Ahmed,33,Male,IT,,,
6659,Ali Khan,27,Female,Finance,,,15-02-2021
6660,Nasir Khan,thirty,Male,Sales,,82.0,2020/03/10
6661,Imran Raza,,Female,Finance,invalid,,15-02-2021
6662,Zainab Ali,thirty,Female,Finance,140795,,
6663,Sara Ahmed,thirty,Female,Marketing,120082,,2022-01-15
6664,Sara Ahmed,,Male,Marketing,147824,77.0,
6665,Sara Ahmed,36,Female,Operations,invalid,,
6666,Sara Ahmed,47,Male,Marketing,,71.0,2020-02-02
6667,Ali Khan,,Female,IT,invalid,86.0,2022-01-15
6668,Bilal Khan,21,Female,HR,500000,,2020-02-02
6669,Imran Raza,34,Male,Sales,500000,,
6670,Ayesha Noor,38,Male,IT,,,2022-01-15
6671,Hina Shah,thirty,Male,IT,invalid,,2022-01-15
6672,Nasir babar,thirty,Male,IT,500000,,2022-01-15
6673,Nida Malik,thirty,Male,Finance,500000,38.0,
6674,Hina Shah,,Female,Operations,500000,35.0,
6675,Nasir babar,thirty,Male,HR,invalid,71.0,15-02-2021
6676,Ali Khan,thirty,Male,Finance,86519,73.0,2020-02-02
6677,Hina Shah,thirty,Male,Marketing,500000,,2020/03/10
6678,Zainab Ali,,Female,Operations,500000,,2022-01-15
6679,Nasir Khan,38,Male,IT,500000,66.0,15-02-2021
6680,Nida Malik,28,Male,IT,500000,59.0,2022-01-15
6681,Nida Malik,thirty,Male,IT,500000,,2022-01-15
6682,Nida Malik,,Male,Operations,500000,64.0,2020/03/10
6683,Faizan Ahmed,42,Female,Sales,invalid,,2022-01-15
6684,Usman Ali,thirty,Male,Sales,119749,,15-02-2021
6685,Hina Shah,thirty,Male,Finance,,46.0,
6686,Zainab Ali,,Male,Sales,96967,,2022-01-15
6687,Bilal Khan,thirty,Male,Sales,invalid,,
6688,Ali Khan,60,Female,HR,143872,,
6689,Hina Shah,,Male,HR,116834,61.0,15-02-2021
6690,Hina Shah,,Female,Marketing,,,2020/03/10
6691,Nasir babar,,Male,HR,,,2022-01-15
6692,Nasir babar,,Male,IT,101396,41.0,
6693,Nida Malik,30,Male,HR,,,2020/03/10
6694,Nasir babar,,Female,Operations,500000,,2020-02-02
6695,Ali Khan,thirty,Male,IT,invalid,74.0,
6696,Faizan Ahmed,,Female,Sales,invalid,88.0,15-02-2021
6697,Faizan Ahmed,23,Male,Operations,invalid,,15-02-2021
6698,Nasir Khan,thirty,Female,HR,136670,66.0,2020/03/10
6699,Nasir babar,34,Female,Operations,,60.0,2020/03/10
6700,Ali Khan,,Male,Operations,500000,,15-02-2021
6701,Ayesha Noor,,Female,Sales,,45.0,2022-01-15
6702,Nasir babar,25,Female,HR,invalidUSD,,2020/03/10
6703,Ali Khan,thirty,Female,Finance,,,
6704,Zainab Ali,thirty,Male,HR,47132,,15-02-2021
6705,Sara Ahmed,thirty,Female,Marketing,invalid,,2020-02-02
6706,Hina Shah,30,Male,IT,102348,89.0,15-02-2021
6707,Hina Shah,thirty,Male,HR,500000,75.0,2022-01-15
6708,Nida Malik,34,Female,Marketing,,,2022-01-15
6709,Ayesha Noor,,Male,Sales,invalid,,2020-02-02
6710,Imran Raza,20,Male,Marketing,500000,,
6711,Bilal Khan,thirty,Female,Marketing,500000,,2020/03/10
6712,Usman Ali,,Female,Finance,,,15-02-2021
6713,Ali Khan,,Male,Finance,invalid,,15-02-2021
6714,Ali Khan,54,Male,Marketing,,,
6715,Hina Shah,thirty,Female,Marketing,500000,,
6716,Sara Ahmed,,Male,HR,146898,52.0,2022-01-15
6717,Ayesha Noor,,Male,Finance,,37.0,15-02-2021
6718,Nida Malik,thirty,Female,Sales,500000,,2022-01-15
6719,Imran Raza,58,Female,IT,,68.0,2020-02-02
6720,Usman Ali,thirty,Female,HR,500000,87.0,
6721,Ayesha Noor,33,Male,Sales,invalid,63.0,2022-01-15
6722,Imran Raza,48,Male,Finance,,,2020/03/10
6723,Sara Ahmed,thirty,Female,Operations,500000,56.0,15-02-2021
6724,Faizan Ahmed,thirty,Female,HR,invalid,94.0,
6725,Nasir Khan,thirty,Male,Operations,NoneUSD,,2020/03/10
6726,Zainab Ali,thirty,Female,IT,68816,,2020-02-02
6727,Ali Khan,,Male,Finance,invalid,85.0,15-02-2021
6728,Bilal Khan,,Male,Marketing,141550,,2020-02-02
6729,Hina Shah,thirty,Female,IT,invalid,92.0,2020-02-02
6730,Nasir Khan,thirty,Male,IT,31281,,2020-02-02
6731,Hina Shah,thirty,Male,Finance,,,2020/03/10
6732,Faizan Ahmed,thirty,Female,Sales,82073,,2020-02-02
6733,Imran Raza,thirty,Female,Marketing,500000,49.0,2020-02-02
6734,Bilal Khan,,Male,Operations,500000,,
6735,Imran Raza,,Female,Sales,,67.0,15-02-2021
6736,Sara Ahmed,,Male,Operations,,51.0,
6737,Hina Shah,,Female,HR,invalid,54.0,2022-01-15
6738,Nasir Khan,50,Male,IT,,,2022-01-15
6739,Nasir Khan,59,Male,Operations,32733,,
6740,Ayesha Noor,55,Male,IT,34281,82.0,15-02-2021
6741,Ali Khan,thirty,Male,HR,,69.0,2022-01-15
6742,Nasir babar,thirty,Male,HR,,54.0,15-02-2021
6743,Ali Khan,thirty,Female,IT,,,2022-01-15
6744,Bilal Khan,,Female,Marketing,118539,97.0,
6745,Usman Ali,,Male,Marketing,,,15-02-2021
6746,Ayesha Noor,32,Male,HR,500000,,15-02-2021
6747,Nasir Khan,,Male,Finance,500000,58.0,2020-02-02
6748,Usman Ali,thirty,Female,HR,invalid,,2020-02-02
6749,Sara Ahmed,37,Female,HR,,,2022-01-15
6750,Faizan Ahmed,,Male,HR,invalid,68.0,2022-01-15
6751,Nasir babar,58,Male,IT,,54.0,15-02-2021
6752,Imran Raza,thirty,Female,Sales,500000,60.0,2020/03/10
6753,Ayesha Noor,29,Male,Sales,invalid,52.0,15-02-2021
6754,Nida Malik,,Male,Marketing,,38.0,2020-02-02
6755,Usman Ali,,Male,IT,82114,,2020/03/10
6756,Zainab Ali,,Male,IT,invalid,,2020-02-02
6757,Ayesha Noor,26,Male,Sales,500000,,2022-01-15
6758,Sara Ahmed,59,Male,HR,invalid,35.0,2020-02-02
6759,Sara Ahmed,thirty,Male,Marketing,500000,,15-02-2021
6760,Ayesha Noor,thirty,Female,HR,invalid,69.0,2020-02-02
6761,Hina Shah,,Female,Marketing,106681,,2022-01-15
6762,Nasir Khan,,Male,Operations,500000,,
6763,Imran Raza,50,Male,Operations,500000,,15-02-2021
6764,Nida Malik,,Female,Operations,500000,59.0,2020/03/10
6765,Nida Malik,thirty,Female,Marketing,71057,62.0,15-02-2021
6766,Sara Ahmed,thirty,Female,Sales,500000,,15-02-2021
6767,Bilal Khan,48,Male,Sales,invalid,51.0,2022-01-15
6768,Nida Malik,44,Female,HR,invalid,,2022-01-15
6769,Sara Ahmed,thirty,Male,Marketing,invalid,95.0,
6770,Faizan Ahmed,thirty,Female,Marketing,145640,95.0,2020-02-02
6771,Ali Khan,thirty,Female,HR,,,2020-02-02
6772,Ali Khan,,Male,HR,invalid,57.0,15-02-2021
6773,Usman Ali,thirty,Male,Marketing,invalid,44.0,
6774,Zainab Ali,thirty,Male,Sales,131670,78.0,15-02-2021
6775,Nasir Khan,56,Male,HR,51380,97.0,2020/03/10
6776,Sara Ahmed,,Female,Marketing,invalid,,
6777,Imran Raza,,Female,Sales,invalid,,15-02-2021
6778,Sara Ahmed,54,Female,Finance,,,2022-01-15
6779,Nasir Khan,thirty,Female,HR,500000,,15-02-2021
6780,Sara Ahmed,thirty,Male,Operations,,96.0,2020-02-02
6781,Usman Ali,41,Female,HR,500000USD,,2020/03/10
6782,Zainab Ali,thirty,Female,IT,,,2020/03/10
6783,Hina Shah,54,Male,Operations,56064,79.0,
6784,Nasir Khan,,Male,Sales,invalid,79.0,
6785,Usman Ali,,Male,Sales,,74.0,15-02-2021
6786,Ayesha Noor,25,Male,HR,140847,,2020-02-02
6787,Faizan Ahmed,,Male,Finance,500000,,15-02-2021
6788,Hina Shah,,Female,Operations,500000,,15-02-2021
6789,Nida Malik,,Male,HR,invalid,97.0,2020/03/10
6790,Ali Khan,thirty,Male,Operations,invalid,,
6791,Sara Ahmed,,Male,Marketing,48203,59.0,2020/03/10
6792,Bilal Khan,,Female,Marketing,500000,89.0,2022-01-15
6793,Zainab Ali,32,Female,Operations,119954,,15-02-2021
6794,Zainab Ali,,Male,Marketing,89329,86.0,
6795,Nida Malik,thirty,Male,Marketing,500000,55.0,15-02-2021
6796,Usman Ali,37,Male,IT,49246,35.0,
6797,Imran Raza,,Male,IT,,96.0,15-02-2021
6798,Sara Ahmed,49,Female,Finance,500000,38.0,2022-01-15
6799,Zainab Ali,thirty,Female,Operations,500000,,2020-02-02
6800,Sara Ahmed,27,Male,Operations,35460,37.0,2020/03/10
6801,Usman Ali,thirty,Female,Sales,invalidUSD,,2022-01-15
6802,Nasir Khan,,Female,Marketing,invalid,,15-02-2021
6803,Usman Ali,22,Female,HR,46729,80.0,2020-02-02
6804,Ali Khan,60,Female,Sales,500000,,2022-01-15
6805,Ayesha Noor,thirty,Male,IT,,87.0,15-02-2021
6806,Nasir babar,thirty,Male,Sales,invalid,,2022-01-15
6807,Usman Ali,44,Female,Finance,invalid,,2022-01-15
6808,Sara Ahmed,thirty,Female,IT,84659,,15-02-2021
6809,Zainab Ali,thirty,Female,Marketing,66984,,15-02-2021
6810,Zainab Ali,thirty,Male,Marketing,500000,,2020/03/10
6811,Zainab Ali,thirty,Female,Marketing,,69.0,2020/03/10
6812,Imran Raza,,Male,Operations,103937,59.0,2022-01-15
6813,Hina Shah,thirty,Male,HR,invalid,,2020/03/10
6814,Nasir babar,thirty,Male,IT,56452,87.0,2020/03/10
6815,Zainab Ali,thirty,Female,HR,,,
6816,Ali Khan,,Female,Finance,500000,,
6817,Ali Khan,36,Female,Operations,invalid,57.0,2022-01-15
6818,Ayesha Noor,42,Female,Marketing,114272,,
6819,Usman Ali,55,Male,Finance,invalid,92.0,2020-02-02
6820,Usman Ali,,Female,Marketing,500000,,
6821,Imran Raza,33,Female,Marketing,invalid,,2020/03/10
6822,Nasir babar,31,Female,IT,500000,,15-02-2021
6823,Usman Ali,,Male,Finance,,,2022-01-15
6824,Sara Ahmed,thirty,Male,Sales,500000,65.0,
6825,Nida Malik,40,Female,Operations,106973,88.0,
6826,Nasir babar,32,Male,HR,32720,66.0,15-02-2021
6827,Bilal Khan,thirty,Male,Marketing,500000,,2020-02-02
6828,Hina Shah,41,Male,Marketing,500000,,2020/03/10
6829,Nasir Khan,,Female,Sales,144992,40.0,2020/03/10
6830,Nasir babar,thirty,Female,Operations,invalid,69.0,15-02-2021
6831,Nasir babar,26,Male,Finance,invalid,,15-02-2021
6832,Sara Ahmed,thirty,Male,IT,112810,67.0,2022-01-15
6833,Usman Ali,22,Female,Sales,148002,,
6834,Ali Khan,thirty,Male,IT,,,2020-02-02
6835,Bilal Khan,thirty,Female,HR,invalid,,2020/03/10
6836,Ali Khan,thirty,Female,Marketing,500000,71.0,2022-01-15
6837,Ayesha Noor,,Male,Marketing,invalid,74.0,2020/03/10
6838,Imran Raza,53,Female,HR,76284,41.0,2020-02-02
6839,Sara Ahmed,thirty,Male,Operations,invalid,,2020/03/10
6840,Nida Malik,thirty,Male,Operations,invalid,79.0,15-02-2021
6841,Zainab Ali,,Female,Finance,invalid,,
6842,Imran Raza,thirty,Male,Sales,,85.0,
6843,Nida Malik,,Male,Sales,,,
6844,Bilal Khan,thirty,Male,Operations,invalid,68.0,2022-01-15
6845,Ayesha Noor,,Male,IT,500000,,2020-02-02
6846,Zainab Ali,thirty,Female,Operations,invalid,,15-02-2021
6847,Nida Malik,31,Female,Operations,,,2020/03/10
6848,Hina Shah,60,Female,Sales,,,15-02-2021
6849,Zainab Ali,58,Male,HR,500000USD,89.0,15-02-2021
6850,Zainab Ali,thirty,Female,Marketing,48818,,
6851,Nasir Khan,,Male,Sales,44584,89.0,2020-02-02
6852,Ali Khan,,Female,Sales,invalid,,2020-02-02
6853,Hina Shah,,Male,IT,invalid,,2020-02-02
6854,Nasir Khan,thirty,Male,Marketing,,64.0,2020/03/10
6855,Sara Ahmed,thirty,Female,HR,invalid,41.0,2020/03/10
6856,Bilal Khan,thirty,Female,Operations,89507,49.0,
6857,Ali Khan,,Male,Operations,invalid,,15-02-2021
6858,Nasir babar,thirty,Female,IT,,70.0,2022-01-15
6859,Nida Malik,59,Female,IT,500000,,2022-01-15
6860,Faizan Ahmed,thirty,Female,IT,invalid,,2020/03/10
6861,Ali Khan,thirty,Male,HR,,,2022-01-15
6862,Ayesha Noor,44,Female,Operations,,42.0,2022-01-15
6863,Zainab Ali,,Female,Finance,invalid,,2020-02-02
6864,Sara Ahmed,thirty,Female,HR,118638,82.0,2020-02-02
6865,Sara Ahmed,thirty,Male,Finance,148859,59.0,2020/03/10
6866,Imran Raza,thirty,Male,HR,,35.0,2022-01-15
6867,Ali Khan,23,Female,Sales,,35.0,
6868,Nasir Khan,,Female,Operations,500000,,15-02-2021
6869,Zainab Ali,58,Female,Operations,,,
6870,Nasir Khan,,Female,Finance,,,15-02-2021
6871,Ayesha Noor,35,Female,IT,500000,49.0,2020-02-02
6872,Hina Shah,thirty,Male,Sales,,,2020-02-02
6873,Hina Shah,,Female,Operations,111687,63.0,2022-01-15
6874,Nida Malik,thirty,Female,Operations,invalid,,2022-01-15
6875,Nida Malik,50,Female,HR,invalid,68.0,
6876,Ali Khan,thirty,Female,Finance,500000,81.0,
6877,Nasir Khan,thirty,Male,Marketing,136779,37.0,15-02-2021
6878,Faizan Ahmed,thirty,Female,HR,55508,37.0,2020-02-02
6879,Hina Shah,thirty,Male,HR,500000,,2022-01-15
6880,Ayesha Noor,thirty,Female,Sales,,46.0,2022-01-15
6881,Faizan Ahmed,36,Female,Operations,invalid,62.0,2020-02-02
6882,Ali Khan,thirty,Female,Sales,120557,,2020-02-02
6883,Ayesha Noor,,Female,Marketing,,68.0,
6884,Hina Shah,thirty,Male,Sales,87031,46.0,15-02-2021
6885,Zainab Ali,,Male,Sales,,,2020-02-02
6886,Sara Ahmed,thirty,Male,IT,92362,,2020-02-02
6887,Ali Khan,thirty,Male,Operations,,,2020-02-02
6888,Nida Malik,,Male,IT,invalid,,2022-01-15
6889,Zainab Ali,,Female,IT,,,2022-01-15
6890,Nida Malik,,Male,Finance,,,2020/03/10
6891,Zainab Ali,39,Male,Operations,,,2022-01-15
6892,Sara Ahmed,,Male,Operations,500000,80.0,2022-01-15
6893,Usman Ali,55,Female,HR,32791,,15-02-2021
6894,Usman Ali,thirty,Male,Sales,500000,88.0,15-02-2021
6895,Usman Ali,thirty,Female,Marketing,invalid,70.0,2020/03/10
6896,Zainab Ali,,Female,Sales,,,2022-01-15
6897,Hina Shah,,Female,Sales,,,15-02-2021
6898,Ali Khan,45,Female,Operations,73284,77.0,2020-02-02
6899,Faizan Ahmed,,Female,HR,500000,85.0,2022-01-15
6900,Nasir Khan,57,Male,Sales,500000,94.0,2022-01-15
6901,Usman Ali,thirty,Male,Marketing,,69.0,
6902,Faizan Ahmed,thirty,Female,IT,invalid,,2020/03/10
6903,Hina Shah,37,Male,Operations,,42.0,2020-02-02
6904,Zainab Ali,,Female,Operations,34326,,2022-01-15
6905,Usman Ali,25,Female,IT,137247,,15-02-2021
6906,Zainab Ali,,Male,Finance,,,15-02-2021
6907,Ayesha Noor,25,Male,Finance,,55.0,2020-02-02
6908,Ayesha Noor,47,Male,Marketing,,59.0,2022-01-15
6909,Bilal Khan,thirty,Male,Marketing,39841,51.0,2020-02-02
6910,Zainab Ali,54,Female,Operations,77572,70.0,2020-02-02
6911,Bilal Khan,37,Male,Operations,500000USD,42.0,2020/03/10
6912,Nasir babar,,Female,Sales,120662,44.0,2022-01-15
6913,Sara Ahmed,thirty,Male,Finance,500000,72.0,
6914,Nasir Khan,thirty,Male,IT,500000,49.0,2022-01-15
6915,Bilal Khan,56,Male,IT,36003,,15-02-2021
6916,Zainab Ali,thirty,Female,IT,invalid,,15-02-2021
6917,Nasir babar,20,Male,Operations,139062,,2020/03/10
6918,Usman Ali,39,Female,IT,500000,,2022-01-15
6919,Imran Raza,,Female,Operations,122220,,15-02-2021
6920,Nida Malik,thirty,Male,Marketing,invalid,,15-02-2021
6921,Nida Malik,32,Female,Finance,,,2022-01-15
6922,Usman Ali,40,Male,Operations,invalid,39.0,15-02-2021
6923,Bilal Khan,,Female,HR,110485,,2020/03/10
6924,Nasir Khan,53,Male,IT,,67.0,
6925,Zainab Ali,thirty,Female,Marketing,500000,,2022-01-15
6926,Zainab Ali,thirty,Female,HR,500000,38.0,2020-02-02
6927,Usman Ali,thirty,Male,HR,500000,55.0,
6928,Zainab Ali,,Male,IT,invalid,,2020-02-02
6929,Ali Khan,54,Male,Operations,72071,86.0,2020-02-02
6930,Imran Raza,,Male,Operations,invalid,,2020-02-02
6931,Faizan Ahmed,,Male,Sales,invalid,70.0,2022-01-15
6932,Bilal Khan,thirty,Female,Operations,500000,65.0,
6933,Bilal Khan,thirty,Female,HR,101975,,2022-01-15
6934,Faizan Ahmed,55,Female,Marketing,93557,38.0,
6935,Ayesha Noor,,Male,IT,98624USD,,
6936,Ayesha Noor,,Female,HR,500000,,2022-01-15
6937,Imran Raza,thirty,Male,Operations,500000,,
6938,Faizan Ahmed,35,Female,Finance,invalid,,
6939,Imran Raza,thirty,Female,Operations,500000,54.0,2020/03/10
6940,Nida Malik,thirty,Female,Sales,invalid,57.0,15-02-2021
6941,Ali Khan,thirty,Female,Finance,invalid,81.0,2022-01-15
6942,Ayesha Noor,thirty,Male,Marketing,31232,79.0,
6943,Zainab Ali,,Female,Marketing,,,2020/03/10
6944,Nida Malik,thirty,Male,Marketing,invalid,66.0,15-02-2021
6945,Ali Khan,21,Male,IT,,,2022-01-15
6946,Imran Raza,21,Male,Sales,500000,,2020/03/10
6947,Hina Shah,thirty,Female,Marketing,,,2022-01-15
6948,Imran Raza,51,Male,IT,111180,,2022-01-15
6949,Nida Malik,55,Male,Operations,500000,,2020/03/10
6950,Nasir Khan,,Male,HR,invalid,99.0,2020/03/10
6951,Nida Malik,,Male,IT,invalid,,15-02-2021
6952,Ayesha Noor,thirty,Male,IT,500000,,2022-01-15
6953,Imran Raza,,Male,Sales,500000,,2022-01-15
6954,Bilal Khan,49,Male,Finance,500000,58.0,2020/03/10
6955,Imran Raza,,Female,Marketing,44947,56.0,15-02-2021
6956,Nida Malik,thirty,Female,HR,85041,,15-02-2021
6957,Nasir Khan,thirty,Male,Operations,500000,,15-02-2021
6958,Nida Malik,52,Male,Operations,invalid,78.0,
6959,Ayesha Noor,thirty,Female,HR,invalid,39.0,2020/03/10
6960,Imran Raza,,Female,Sales,147213,89.0,2020/03/10
6961,Sara Ahmed,,Male,Sales,107700,87.0,2020/03/10
6962,Faizan Ahmed,23,Female,HR,64235,46.0,2020-02-02
6963,Nasir Khan,,Female,Operations,invalid,95.0,
6964,Imran Raza,,Female,Sales,41090,65.0,
6965,Zainab Ali,59,Female,Marketing,,,2020/03/10
6966,Sara Ahmed,,Female,IT,,90.0,2020-02-02
6967,Sara Ahmed,thirty,Male,IT,84626,47.0,2020-02-02
6968,Nasir babar,thirty,Male,HR,49927,,
6969,Bilal Khan,thirty,Female,Operations,500000,,
6970,Sara Ahmed,thirty,Male,Operations,,,2022-01-15
6971,Imran Raza,thirty,Female,Marketing,34198,67.0,2022-01-15
6972,Imran Raza,,Female,Sales,,,
6973,Hina Shah,thirty,Male,HR,NoneUSD,,2022-01-15
6974,Faizan Ahmed,thirty,Female,HR,invalid,,2020/03/10
6975,Bilal Khan,thirty,Male,Operations,500000,72.0,2020/03/10
6976,Nasir babar,24,Female,Operations,,69.0,15-02-2021
6977,Hina Shah,thirty,Male,Finance,invalid,,15-02-2021
6978,Bilal Khan,29,Male,HR,500000,,15-02-2021
6979,Bilal Khan,thirty,Male,Sales,invalid,85.0,
6980,Faizan Ahmed,,Male,HR,,46.0,
6981,Faizan Ahmed,,Male,Operations,102514,,
6982,Bilal Khan,thirty,Male,Sales,500000,43.0,2022-01-15
6983,Nasir Khan,thirty,Female,Sales,,43.0,2020-02-02
6984,Ali Khan,37,Female,Finance,invalidUSD,,2022-01-15
6985,Zainab Ali,,Male,Finance,invalid,87.0,2020-02-02
6986,Nasir babar,28,Male,Operations,104792,,15-02-2021
6987,Imran Raza,28,Female,Operations,invalid,,
6988,Zainab Ali,22,Male,Marketing,145243,,2022-01-15
6989,Sara Ahmed,51,Male,IT,148513,62.0,15-02-2021
6990,Ayesha Noor,thirty,Female,Sales,86192,96.0,2022-01-15
6991,Nasir Khan,53,Female,IT,invalid,76.0,2022-01-15
6992,Nida Malik,thirty,Female,Finance,,37.0,
6993,Ali Khan,,Male,HR,500000,78.0,2020/03/10
6994,Sara Ahmed,,Male,HR,,60.0,2022-01-15
6995,Ali Khan,,Female,Marketing,500000USD,85.0,15-02-2021
6996,Nida Malik,,Male,IT,invalid,,2020/03/10
6997,Sara Ahmed,47,Female,Sales,,41.0,15-02-2021
6998,Usman Ali,thirty,Male,Sales,500000USD,,2020-02-02
6999,Nasir babar,53,Female,IT,invalid,,2022-01-15
7000,Hina Shah,,Male,HR,,,2020-02-02
7001,Zainab Ali,thirty,Male,Finance,,,15-02-2021
7002,Zainab Ali,thirty,Male,Operations,invalid,67.0,2020/03/10
7003,Bilal Khan,thirty,Female,Finance,500000,,2020/03/10
7004,Ayesha Noor,thirty,Male,Marketing,,73.0,2022-01-15
7005,Ali Khan,43,Male,Operations,invalid,,2020/03/10
7006,Faizan Ahmed,thirty,Female,HR,invalid,,
7007,Bilal Khan,58,Female,Operations,invalidUSD,,2020-02-02
7008,Hina Shah,,Female,IT,invalid,74.0,2022-01-15
7009,Zainab Ali,,Male,HR,,,
7010,Nasir Khan,46,Female,Sales,500000,,
7011,Usman Ali,37,Female,HR,60816,,
7012,Imran Raza,,Male,Operations,500000,,2020/03/10
7013,Imran Raza,49,Female,Marketing,,,2022-01-15
